State,District,Date,Year,Month,Avg_rainfall,Agency_name
Madhya Pradesh,Bhopal,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-02-08,2024,02,0.0214221508,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-02-10,2024,02,3.916e-06,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-02,2024,03,3.2663959982,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-13,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-03-30,2024,03,1.3177743239,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-04-11,2024,04,0.1017649017,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-04-20,2024,04,0.0004741772,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-04-24,2024,04,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-09,2024,05,0.7569404779,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-10,2024,05,0.0289924417,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-13,2024,05,4.4223774275,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-18,2024,05,1.5229147965,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-23,2024,05,0.2915356915,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-25,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-05-31,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-06-05,2024,06,7.9074247111,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-06-06,2024,06,0.2621137156,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2024-06-10,2024,06,2.4044641942,NRSC VIC MODEL
Kerala,Malappuram,2024-07-13,2024,07,18.0963420655,NRSC VIC MODEL
Kerala,Malappuram,2024-07-17,2024,07,32.1015931188,NRSC VIC MODEL
Kerala,Malappuram,2024-07-21,2024,07,10.1505805884,NRSC VIC MODEL
Kerala,Malappuram,2024-07-22,2024,07,2.6851071923,NRSC VIC MODEL
Kerala,Malappuram,2024-07-24,2024,07,14.8529917529,NRSC VIC MODEL
Kerala,Malappuram,2024-07-28,2024,07,7.6450794849,NRSC VIC MODEL
Kerala,Malappuram,2024-08-04,2024,08,9.2582725252,NRSC VIC MODEL
Kerala,Malappuram,2024-08-06,2024,08,6.9204292759,NRSC VIC MODEL
Kerala,Malappuram,2024-08-09,2024,08,1.0447814858,NRSC VIC MODEL
Kerala,Malappuram,2024-08-17,2024,08,16.5691547209,NRSC VIC MODEL
Kerala,Malappuram,2024-08-21,2024,08,13.8318843909,NRSC VIC MODEL
Kerala,Malappuram,2024-08-22,2024,08,7.2724386266,NRSC VIC MODEL
Kerala,Malappuram,2024-08-26,2024,08,10.4483201323,NRSC VIC MODEL
Kerala,Malappuram,2024-08-29,2024,08,8.6861232677,NRSC VIC MODEL
Kerala,Malappuram,2024-09-03,2024,09,6.0664929639,NRSC VIC MODEL
Kerala,Malappuram,2024-09-10,2024,09,15.711699728,NRSC VIC MODEL
Kerala,Malappuram,2024-09-12,2024,09,1.1357561888,NRSC VIC MODEL
Kerala,Malappuram,2024-09-20,2024,09,1.0243214912,NRSC VIC MODEL
Kerala,Malappuram,2024-10-02,2024,10,5.719997278,NRSC VIC MODEL
Kerala,Malappuram,2024-10-04,2024,10,9.5478738619,NRSC VIC MODEL
Kerala,Malappuram,2024-10-05,2024,10,9.7158351993,NRSC VIC MODEL
Kerala,Malappuram,2024-10-10,2024,10,10.2805644007,NRSC VIC MODEL
Kerala,Malappuram,2024-10-19,2024,10,9.4471922175,NRSC VIC MODEL
Kerala,Malappuram,2024-10-25,2024,10,16.0983688807,NRSC VIC MODEL
Kerala,Malappuram,2024-10-29,2024,10,0.9919221272,NRSC VIC MODEL
Kerala,Malappuram,2024-10-30,2024,10,0.1233322582,NRSC VIC MODEL
Kerala,Malappuram,2024-10-31,2024,10,0.0018788364,NRSC VIC MODEL
Kerala,Malappuram,2024-11-10,2024,11,5.9609362431,NRSC VIC MODEL
Kerala,Malappuram,2024-11-15,2024,11,7.1462070267,NRSC VIC MODEL
Kerala,Malappuram,2024-11-17,2024,11,3.0720082261,NRSC VIC MODEL
Kerala,Malappuram,2024-11-18,2024,11,2.1977885783,NRSC VIC MODEL
Kerala,Malappuram,2024-11-21,2024,11,0.0469197508,NRSC VIC MODEL
Kerala,Malappuram,2024-11-22,2024,11,0.2754155833,NRSC VIC MODEL
Kerala,Malappuram,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Kerala,Malappuram,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Kerala,Malappuram,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-01-02,2024,01,0.0026957894,NRSC VIC MODEL
Kerala,Palakkad,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-01-16,2024,01,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-01-31,2024,01,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-15,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-21,2024,02,0.0205034316,NRSC VIC MODEL
Kerala,Palakkad,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-02-29,2024,02,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-03-05,2024,03,6.04775e-05,NRSC VIC MODEL
Kerala,Palakkad,2024-03-21,2024,03,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-03-24,2024,03,0.0234424866,NRSC VIC MODEL
Kerala,Palakkad,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-04-21,2024,04,0.4224690022,NRSC VIC MODEL
Kerala,Palakkad,2024-05-05,2024,05,2.5030163438,NRSC VIC MODEL
Kerala,Palakkad,2024-05-12,2024,05,25.0240011189,NRSC VIC MODEL
Kerala,Palakkad,2024-05-14,2024,05,3.0458429661,NRSC VIC MODEL
Kerala,Palakkad,2024-05-18,2024,05,8.7945049765,NRSC VIC MODEL
Kerala,Palakkad,2024-05-20,2024,05,40.408321908,NRSC VIC MODEL
Kerala,Palakkad,2024-05-26,2024,05,0.0602388177,NRSC VIC MODEL
Kerala,Palakkad,2024-05-29,2024,05,4.9403395325,NRSC VIC MODEL
Kerala,Palakkad,2024-05-31,2024,05,8.3383544424,NRSC VIC MODEL
Kerala,Palakkad,2024-06-02,2024,06,24.34401813,NRSC VIC MODEL
Kerala,Palakkad,2024-06-06,2024,06,3.2578844691,NRSC VIC MODEL
Kerala,Palakkad,2024-06-10,2024,06,9.9459390007,NRSC VIC MODEL
Kerala,Palakkad,2024-06-11,2024,06,20.4267107969,NRSC VIC MODEL
Kerala,Palakkad,2024-06-12,2024,06,16.5564984484,NRSC VIC MODEL
Kerala,Palakkad,2024-06-13,2024,06,10.8856539471,NRSC VIC MODEL
Kerala,Palakkad,2024-06-17,2024,06,3.6211737521,NRSC VIC MODEL
Kerala,Palakkad,2024-06-21,2024,06,8.4539185369,NRSC VIC MODEL
Kerala,Palakkad,2024-06-22,2024,06,16.4840049799,NRSC VIC MODEL
Kerala,Palakkad,2024-06-29,2024,06,12.4052507401,NRSC VIC MODEL
Kerala,Palakkad,2024-07-06,2024,07,11.4456966731,NRSC VIC MODEL
Kerala,Palakkad,2024-07-16,2024,07,85.5778189345,NRSC VIC MODEL
Kerala,Palakkad,2024-07-26,2024,07,23.447210819,NRSC VIC MODEL
Kerala,Palakkad,2024-07-27,2024,07,21.1265172584,NRSC VIC MODEL
Kerala,Palakkad,2024-08-02,2024,08,2.6372781198,NRSC VIC MODEL
Kerala,Palakkad,2024-08-04,2024,08,5.9234156641,NRSC VIC MODEL
Kerala,Palakkad,2024-08-07,2024,08,1.2394964404,NRSC VIC MODEL
Kerala,Palakkad,2024-08-18,2024,08,17.1544042776,NRSC VIC MODEL
Kerala,Palakkad,2024-08-25,2024,08,3.8553091531,NRSC VIC MODEL
Kerala,Palakkad,2024-08-30,2024,08,6.588551587,NRSC VIC MODEL
Kerala,Palakkad,2024-09-01,2024,09,5.9447237223,NRSC VIC MODEL
Kerala,Palakkad,2024-09-04,2024,09,1.6220535299,NRSC VIC MODEL
Kerala,Palakkad,2024-09-24,2024,09,3.2697417835,NRSC VIC MODEL
Kerala,Palakkad,2024-09-29,2024,09,8.5129977208,NRSC VIC MODEL
Kerala,Palakkad,2024-10-04,2024,10,7.8631388875,NRSC VIC MODEL
Kerala,Palakkad,2024-10-06,2024,10,20.5085428577,NRSC VIC MODEL
Kerala,Palakkad,2024-10-07,2024,10,33.1239202256,NRSC VIC MODEL
Kerala,Palakkad,2024-10-09,2024,10,5.6550111308,NRSC VIC MODEL
Kerala,Palakkad,2024-10-10,2024,10,12.1220316526,NRSC VIC MODEL
Kerala,Palakkad,2024-10-17,2024,10,14.0755128956,NRSC VIC MODEL
Kerala,Palakkad,2024-10-18,2024,10,9.0715044059,NRSC VIC MODEL
Kerala,Palakkad,2024-10-22,2024,10,1.792593454,NRSC VIC MODEL
Kerala,Palakkad,2024-10-24,2024,10,15.5333834027,NRSC VIC MODEL
Kerala,Palakkad,2024-10-27,2024,10,3.0927191733,NRSC VIC MODEL
Kerala,Palakkad,2024-10-28,2024,10,0.0317736248,NRSC VIC MODEL
Kerala,Palakkad,2024-10-30,2024,10,0.0289161856,NRSC VIC MODEL
Kerala,Palakkad,2024-11-07,2024,11,0.8645722207,NRSC VIC MODEL
Kerala,Palakkad,2024-11-08,2024,11,10.453518356,NRSC VIC MODEL
Kerala,Palakkad,2024-11-11,2024,11,5.1152028336,NRSC VIC MODEL
Kerala,Palakkad,2024-11-16,2024,11,4.6771693792,NRSC VIC MODEL
Kerala,Palakkad,2024-11-24,2024,11,0.0001146034,NRSC VIC MODEL
Kerala,Palakkad,2024-11-26,2024,11,0.10951081,NRSC VIC MODEL
Kerala,Palakkad,2024-12-07,2024,12,0.0014382045,NRSC VIC MODEL
Kerala,Palakkad,2024-12-08,2024,12,0.434003801,NRSC VIC MODEL
Kerala,Palakkad,2024-12-13,2024,12,9.9415800813,NRSC VIC MODEL
Kerala,Palakkad,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Kerala,Palakkad,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-01-07,2024,01,1.1614990796,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-01-10,2024,01,7.2172154519,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-01-11,2024,01,0.1733576291,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-02-03,2024,02,0.0036260746,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-02-24,2024,02,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-02-28,2024,02,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-02,2024,03,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-03,2024,03,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-14,2024,03,0.509681294,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-24,2024,03,5.361221298,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-05,2024,04,1.624607581,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-07,2024,04,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-09,2024,04,13.4587322358,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-10,2024,04,1.3056698529,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-11,2024,04,3.916231574,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-20,2024,04,0.0167825506,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-22,2024,04,13.9392973451,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-24,2024,04,10.5653130206,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-28,2024,04,0.1625314303,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-04-29,2024,04,9.4323565883,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-04,2024,05,0.4405938014,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-05,2024,05,0.1592785761,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-08,2024,05,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-12,2024,05,5.2897589231,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-15,2024,05,5.1096338761,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-05-29,2024,05,14.4355723095,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-06-04,2024,06,4.1077872219,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-06-05,2024,06,7.4780119053,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-06-08,2024,06,12.037464472,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-06-20,2024,06,16.7981661662,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-01,2024,07,6.2091169697,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-02,2024,07,14.2710676562,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-03,2024,07,2.2969010952,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-04,2024,07,1.0079342533,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-20,2024,07,0.6080129949,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-07-22,2024,07,2.0389732009,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-02,2024,08,0.4819491379,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-08,2024,08,3.4786947655,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-20,2024,08,28.1392333655,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-25,2024,08,1.7977255484,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-26,2024,08,2.6687611686,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-27,2024,08,2.971369154,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-08-28,2024,08,2.0242416335,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-07,2024,09,2.3504230892,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-15,2024,09,2.0765702579,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-17,2024,09,0.4618496589,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-21,2024,09,1.0980295422,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-22,2024,09,4.7411402732,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-24,2024,09,9.3682085346,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-09-28,2024,09,17.5866909999,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-08,2024,10,4.6984627914,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-16,2024,10,10.3661584316,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-19,2024,10,13.3117798808,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-20,2024,10,7.0812992394,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-21,2024,10,13.6910481848,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-22,2024,10,3.8199073505,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-24,2024,10,35.6508607429,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-10-29,2024,10,0.7262668381,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-11-06,2024,11,2.8247209555,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-11-24,2024,11,1.3294048683,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-12-04,2024,12,0.0336166694,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-12-22,2024,12,0.0002060346,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-12-24,2024,12,0.004254887,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-12-30,2024,12,0.0025496007,NRSC VIC MODEL
Kerala,Pathanamthitta,2024-12-31,2024,12,0.4588633092,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-01-09,2024,01,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-01-20,2024,01,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-02,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-19,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-02-29,2024,02,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-10,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-03,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-19,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-26,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-05-05,2024,05,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-05-07,2024,05,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-05-12,2024,05,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-05-17,2024,05,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-05-21,2024,05,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-06-02,2024,06,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-06-28,2024,06,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-02,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-08,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-09,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-19,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-22,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-07-23,2024,07,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-08-12,2024,08,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-08-21,2024,08,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-08-31,2024,08,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-09-09,2024,09,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-09-14,2024,09,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-09-18,2024,09,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-09-25,2024,09,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-01,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-08,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-10,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-12,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-16,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-10-23,2024,10,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-13,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-16,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-12-03,2024,12,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Lakshadweep,Lakshadweep District,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-09,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-01-29,2024,01,0.0004487468,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-04,2024,02,7.99083e-05,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-05,2024,02,0.0003688384,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-19,2024,02,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-23,2024,02,0.0043449022,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-13,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-06,2024,04,0.0009051955,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-12,2024,04,0.2666356795,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-18,2024,04,0.0011372186,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-22,2024,04,0.0016016064,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-26,2024,04,0.3057162291,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-12,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-17,2024,05,0.0003459534,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-21,2024,05,0.0002641879,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-05-31,2024,05,0.0,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-06-09,2024,06,0.05819208,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2024-06-22,2024,06,15.03842254,NRSC VIC MODEL
